index,District,Zone,Geographical Region,Region,District_code,VDC_name,VDC_code
3053,Rolpa,Rapti,Hill,Mid-Western,53,Bhirul,53003
3054,Rolpa,Rapti,Hill,Mid-Western,53,Budagaun,53004
3055,Rolpa,Rapti,Hill,Mid-Western,53,Dhawang,53005
3056,Rolpa,Rapti,Hill,Mid-Western,53,Dubaring,53006
3057,Rolpa,Rapti,Hill,Mid-Western,53,Dubidanda,53007
3058,Rolpa,Rapti,Hill,Mid-Western,53,Eriwang,53008
3059,Rolpa,Rapti,Hill,Mid-Western,53,Fagaam,53009
3060,Rolpa,Rapti,Hill,Mid-Western,53,Gaam,53010
3061,Rolpa,Rapti,Hill,Mid-Western,53,Gairigaun,53011
3062,Rolpa,Rapti,Hill,Mid-Western,53,Gajul,53012
3063,Rolpa,Rapti,Hill,Mid-Western,53,Ghartigaun,53013
3064,Rolpa,Rapti,Hill,Mid-Western,53,Ghodagaun,53014
3065,Rolpa,Rapti,Hill,Mid-Western,53,Gumchal,53015
3066,Rolpa,Rapti,Hill,Mid-Western,53,Harjang,53016
3067,Rolpa,Rapti,Hill,Mid-Western,53,Jailwang,53017
3068,Rolpa,Rapti,Hill,Mid-Western,53,Jaimakasala,53018
3069,Rolpa,Rapti,Hill,Mid-Western,53,Jankot,53019
3070,Rolpa,Rapti,Hill,Mid-Western,53,Jaulipokhari,53020
3071,Rolpa,Rapti,Hill,Mid-Western,53,Jedwang,53021
3072,Rolpa,Rapti,Hill,Mid-Western,53,Jhenam,53022
3073,Rolpa,Rapti,Hill,Mid-Western,53,Jinawang,53023
3074,Rolpa,Rapti,Hill,Mid-Western,53,Jungar,53024
3075,Rolpa,Rapti,Hill,Mid-Western,53,Kareti,53025
3076,Rolpa,Rapti,Hill,Mid-Western,53,Khumel,53026
3077,Rolpa,Rapti,Hill,Mid-Western,53,Khungri,53027
3078,Rolpa,Rapti,Hill,Mid-Western,53,Korchawang,53028
3079,Rolpa,Rapti,Hill,Mid-Western,53,Kotgaun,53029
3080,Rolpa,Rapti,Hill,Mid-Western,53,Kureli,53030
3081,Rolpa,Rapti,Hill,Mid-Western,53,Liwang,53031
3082,Rolpa,Rapti,Hill,Mid-Western,53,Masina,53032
3083,Rolpa,Rapti,Hill,Mid-Western,53,Mijhing,53033
3084,Rolpa,Rapti,Hill,Mid-Western,53,Nuwagaun,53034
3085,Rolpa,Rapti,Hill,Mid-Western,53,Pachhawang,53035
3086,Rolpa,Rapti,Hill,Mid-Western,53,Pakhapani,53036
3087,Rolpa,Rapti,Hill,Mid-Western,53,Pang,53037
3088,Rolpa,Rapti,Hill,Mid-Western,53,Rangkot,53038
3089,Rolpa,Rapti,Hill,Mid-Western,53,Rangsi,53039
3090,Rolpa,Rapti,Hill,Mid-Western,53,Rank,53040
3091,Rolpa,Rapti,Hill,Mid-Western,53,Sakhi,53041
3092,Rolpa,Rapti,Hill,Mid-Western,53,Seram,53042
3093,Rolpa,Rapti,Hill,Mid-Western,53,Sirpa,53043
3094,Rolpa,Rapti,Hill,Mid-Western,53,Siuri,53044
3095,Rolpa,Rapti,Hill,Mid-Western,53,Talawang,53045
3096,Rolpa,Rapti,Hill,Mid-Western,53,Tewang,53046
3097,Rolpa,Rapti,Hill,Mid-Western,53,Thawang,53047
3098,Rolpa,Rapti,Hill,Mid-Western,53,Uwa,53048
3099,Rolpa,Rapti,Hill,Mid-Western,53,Wadachaur,53049
3100,Rolpa,Rapti,Hill,Mid-Western,53,Whama,53050
3101,Rolpa,Rapti,Hill,Mid-Western,53,Wot,53051
3102,Rukum,Rapti,Hill,Mid-Western,54,Aathbisdanda,54001
3103,Rukum,Rapti,Hill,Mid-Western,54,Aathbiskot,54002
3104,Rukum,Rapti,Hill,Mid-Western,54,Arma,54003
3105,Rukum,Rapti,Hill,Mid-Western,54,Baflikot,54004
3106,Rukum,Rapti,Hill,Mid-Western,54,Bhalakacha,54005
3107,Rukum,Rapti,Hill,Mid-Western,54,Chaurjahari,54006
3108,Rukum,Rapti,Hill,Mid-Western,54,Chhiwang,54007
3109,Rukum,Rapti,Hill,Mid-Western,54,Chokhawang,54008
3110,Rukum,Rapti,Hill,Mid-Western,54,Chunwang,54009
3111,Rukum,Rapti,Hill,Mid-Western,54,Duli,54010
3112,Rukum,Rapti,Hill,Mid-Western,54,Garayala,54011
3113,Rukum,Rapti,Hill,Mid-Western,54,Gautamkot,54012
3114,Rukum,Rapti,Hill,Mid-Western,54,Ghetma,54013
3115,Rukum,Rapti,Hill,Mid-Western,54,Hukam,54014
3116,Rukum,Rapti,Hill,Mid-Western,54,Jang,54015
3117,Rukum,Rapti,Hill,Mid-Western,54,Jhula,54016
3118,Rukum,Rapti,Hill,Mid-Western,54,Kanda,54017
3119,Rukum,Rapti,Hill,Mid-Western,54,Kankri,54018
3120,Rukum,Rapti,Hill,Mid-Western,54,Khara,54019
3121,Rukum,Rapti,Hill,Mid-Western,54,Kholagaun,54020
3122,Rukum,Rapti,Hill,Mid-Western,54,Kol,54021
3123,Rukum,Rapti,Hill,Mid-Western,54,Kotjahari,54022
3124,Rukum,Rapti,Hill,Mid-Western,54,Magma,54023
3125,Rukum,Rapti,Hill,Mid-Western,54,Mahat,54024
3126,Rukum,Rapti,Hill,Mid-Western,54,Morawang,54025
3127,Rukum,Rapti,Hill,Mid-Western,54,Muru,54026
3128,Rukum,Rapti,Hill,Mid-Western,54,Musikotkhalanga,54027
3129,Rukum,Rapti,Hill,Mid-Western,54,Nuwakot,54028
3130,Rukum,Rapti,Hill,Mid-Western,54,Pipal,54029
3131,Rukum,Rapti,Hill,Mid-Western,54,Pokhara,54030
3132,Rukum,Rapti,Hill,Mid-Western,54,Purtimkanda,54031
3133,Rukum,Rapti,Hill,Mid-Western,54,Pwang,54032
3134,Rukum,Rapti,Hill,Mid-Western,54,Pyaugha,54033
3135,Rukum,Rapti,Hill,Mid-Western,54,Rangsi,54034
3136,Rukum,Rapti,Hill,Mid-Western,54,Ranmamaikot,54035
3137,Rukum,Rapti,Hill,Mid-Western,54,Rugha,54036
3138,Rukum,Rapti,Hill,Mid-Western,54,Sankha,54037
3139,Rukum,Rapti,Hill,Mid-Western,54,Simli,54038
3140,Rukum,Rapti,Hill,Mid-Western,54,Sisne,54039
3141,Rukum,Rapti,Hill,Mid-Western,54,Sobha,54040
3142,Rukum,Rapti,Hill,Mid-Western,54,Syalagadi,54041
3143,Rukum,Rapti,Hill,Mid-Western,54,Syalapakha,54042
3144,Rukum,Rapti,Hill,Mid-Western,54,Taksera,54043
3145,Salyan,Rapti,Hill,Mid-Western,55,Badagaun,55001
3146,Salyan,Rapti,Hill,Mid-Western,55,Waphukhola,55002
3147,Salyan,Rapti,Hill,Mid-Western,55,Bajhkanda,55003
3148,Salyan,Rapti,Hill,Mid-Western,55,Bame,55004
3149,Salyan,Rapti,Hill,Mid-Western,55,Bhalchaur,55005
3150,Salyan,Rapti,Hill,Mid-Western,55,Chadekareni,55006
3151,Salyan,Rapti,Hill,Mid-Western,55,Chhayachhetra,55007
3152,Salyan,Rapti,Hill,Mid-Western,55,Damachaur,55008
3153,Salyan,Rapti,Hill,Mid-Western,55,Dandagaun,55009
3154,Salyan,Rapti,Hill,Mid-Western,55,Darmakot,55010
3155,Salyan,Rapti,Hill,Mid-Western,55,Devsthal,55011
3156,Salyan,Rapti,Hill,Mid-Western,55,Dhanjaripipal,55012
3157,Salyan,Rapti,Hill,Mid-Western,55,Dhakadam,55013
3158,Salyan,Rapti,Hill,Mid-Western,55,Dhanwang,55014
3159,Salyan,Rapti,Hill,Mid-Western,55,Hiwalcha,55015
3160,Salyan,Rapti,Hill,Mid-Western,55,Jimali,55016
3161,Salyan,Rapti,Hill,Mid-Western,55,Kabhrechaur,55017
3162,Salyan,Rapti,Hill,Mid-Western,55,Kajeri,55018
3163,Salyan,Rapti,Hill,Mid-Western,55,Kalagaun,55019
3164,Salyan,Rapti,Hill,Mid-Western,55,Kalimatikalche,55020
3165,Salyan,Rapti,Hill,Mid-Western,55,Kalimatirampur,55021
3166,Salyan,Rapti,Hill,Mid-Western,55,Karagithi,55022
3167,Salyan,Rapti,Hill,Mid-Western,55,Kavra,55023
3168,Salyan,Rapti,Hill,Mid-Western,55,Khalanga,55024
3169,Salyan,Rapti,Hill,Mid-Western,55,Korbangjhimpe,55025
3170,Salyan,Rapti,Hill,Mid-Western,55,Kotbara,55026
3171,Salyan,Rapti,Hill,Mid-Western,55,Kotmola,55027
3172,Salyan,Rapti,Hill,Mid-Western,55,Kubhindedaha,55028
3173,Salyan,Rapti,Hill,Mid-Western,55,Laksmipur,55029
3174,Salyan,Rapti,Hill,Mid-Western,55,Lekhpokhara,55030
3175,Salyan,Rapti,Hill,Mid-Western,55,Majhkanda,55031
3176,Salyan,Rapti,Hill,Mid-Western,55,Marke,55032
3177,Salyan,Rapti,Hill,Mid-Western,55,Marmaparikanda,55033
3178,Salyan,Rapti,Hill,Mid-Western,55,Mulkhola,55034
3179,Salyan,Rapti,Hill,Mid-Western,55,Nigalchula,55035
3180,Salyan,Rapti,Hill,Mid-Western,55,Phalawang,55036
3181,Salyan,Rapti,Hill,Mid-Western,55,Pipalneta,55037
3182,Salyan,Rapti,Hill,Mid-Western,55,Rim,55038
3183,Salyan,Rapti,Hill,Mid-Western,55,Saijuwaltakura,55039
3184,Salyan,Rapti,Hill,Mid-Western,55,Sarpanigarpa,55040
3185,Salyan,Rapti,Hill,Mid-Western,55,Shivarath,55041
3186,Salyan,Rapti,Hill,Mid-Western,55,Siddheshwari,55042
3187,Salyan,Rapti,Hill,Mid-Western,55,Sinbang,55043
3188,Salyan,Rapti,Hill,Mid-Western,55,Suikot,55044
3189,Salyan,Rapti,Hill,Mid-Western,55,Syanikhal,55045
3190,Salyan,Rapti,Hill,Mid-Western,55,Tharmare,55046
3191,Salyan,Rapti,Hill,Mid-Western,55,Tribeni,55047
3192,Dang,Rapti,Terai,Mid-Western,56,Baghmare,56001
3193,Dang,Rapti,Terai,Mid-Western,56,Bela,56002
3194,Dang,Rapti,Terai,Mid-Western,56,Bijauri,56003
3195,Dang,Rapti,Terai,Mid-Western,56,Chaulahi,56004
3196,Dang,Rapti,Terai,Mid-Western,56,Dhanauri,56005
3197,Dang,Rapti,Terai,Mid-Western,56,Dharna,56006
3198,Dang,Rapti,Terai,Mid-Western,56,Dhikpur,56007
3199,Dang,Rapti,Terai,Mid-Western,56,Duruwa,56008
3200,Dang,Rapti,Terai,Mid-Western,56,Gadhawa,56009
3201,Dang,Rapti,Terai,Mid-Western,56,Gangapraspur,56010
3202,Dang,Rapti,Terai,Mid-Western,56,Gobardiya,56011
3203,Dang,Rapti,Terai,Mid-Western,56,Goltakuri,56012
3204,Dang,Rapti,Terai,Mid-Western,56,Halwar,56013
3205,Dang,Rapti,Terai,Mid-Western,56,Hansipur,56014
3206,Dang,Rapti,Terai,Mid-Western,56,Hapur,56015
3207,Dang,Rapti,Terai,Mid-Western,56,Hekuli,56016
3208,Dang,Rapti,Terai,Mid-Western,56,Kabhre,56017
3209,Dang,Rapti,Terai,Mid-Western,56,Koilabas,56018
3210,Dang,Rapti,Terai,Mid-Western,56,Lalmatiya,56019
3211,Dang,Rapti,Terai,Mid-Western,56,Laxmipur,56020
3212,Dang,Rapti,Terai,Mid-Western,56,Loharpani,56021
3213,Dang,Rapti,Terai,Mid-Western,56,Manpur,56022
3214,Dang,Rapti,Terai,Mid-Western,56,Narayanpur,56023
3215,Dang,Rapti,Terai,Mid-Western,56,Panchakule,56024
3216,Dang,Rapti,Terai,Mid-Western,56,Pawannagar,56025
3217,Dang,Rapti,Terai,Mid-Western,56,Phulbari,56026
3218,Dang,Rapti,Terai,Mid-Western,56,Purandhara,56027
3219,Dang,Rapti,Terai,Mid-Western,56,Rajpur,56028
3220,Dang,Rapti,Terai,Mid-Western,56,Rampur,56029
3221,Dang,Rapti,Terai,Mid-Western,56,Saidha,56030
3222,Dang,Rapti,Terai,Mid-Western,56,Satbariya,56031
3223,Dang,Rapti,Terai,Mid-Western,56,Saudiyar,56032
3224,Dang,Rapti,Terai,Mid-Western,56,Shantinagar,56033
3225,Dang,Rapti,Terai,Mid-Western,56,Shreegaun,56034
3226,Dang,Rapti,Terai,Mid-Western,56,Sisahaniya,56035
3227,Dang,Rapti,Terai,Mid-Western,56,Sonpur,56036
3228,Dang,Rapti,Terai,Mid-Western,56,Syuja,56037
3229,Dang,Rapti,Terai,Mid-Western,56,Tarigaun,56038
3230,Dang,Rapti,Terai,Mid-Western,56,Tribhuwannagar Municipality,56039
3231,Dang,Rapti,Terai,Mid-Western,56,Tulsipur Municipality,56040
3232,Dang,Rapti,Terai,Mid-Western,56,Urahari,56041
3233,Banke,Bheri,Terai,Mid-Western,57,Bageswari,57001
3234,Banke,Bheri,Terai,Mid-Western,57,Banakatawa,57002
3235,Banke,Bheri,Terai,Mid-Western,57,Banakatti,57003
3236,Banke,Bheri,Terai,Mid-Western,57,Basudevapur,57004
3237,Banke,Bheri,Terai,Mid-Western,57,Bejapur,57005
3238,Banke,Bheri,Terai,Mid-Western,57,Belahari,57006
3239,Banke,Bheri,Terai,Mid-Western,57,Belbhar,57007
3240,Banke,Bheri,Terai,Mid-Western,57,Betahani,57008
3241,Banke,Bheri,Terai,Mid-Western,57,Bhawaniyapur,57009
3242,Banke,Bheri,Terai,Mid-Western,57,Binauna,57010
3243,Banke,Bheri,Terai,Mid-Western,57,Chisapani,57011
3244,Banke,Bheri,Terai,Mid-Western,57,Ganapur,57012
3245,Banke,Bheri,Terai,Mid-Western,57,Gangapur,57013
3246,Banke,Bheri,Terai,Mid-Western,57,Hirminiya,57014
3247,Banke,Bheri,Terai,Mid-Western,57,Holiya,57015
3248,Banke,Bheri,Terai,Mid-Western,57,Indarpur,57016
3249,Banke,Bheri,Terai,Mid-Western,57,Jaispur,57017
3250,Banke,Bheri,Terai,Mid-Western,57,Kalaphanta,57018
3251,Banke,Bheri,Terai,Mid-Western,57,Kamdi,57019
3252,Banke,Bheri,Terai,Mid-Western,57,Kanchanapur,57020
3253,Banke,Bheri,Terai,Mid-Western,57,Kathkuiya,57021
3254,Banke,Bheri,Terai,Mid-Western,57,Khajurakhurda,57022
3255,Banke,Bheri,Terai,Mid-Western,57,Khaskarkado,57023
3256,Banke,Bheri,Terai,Mid-Western,57,Khaskusma,57024
3257,Banke,Bheri,Terai,Mid-Western,57,Kohalpur,57025
3258,Banke,Bheri,Terai,Mid-Western,57,Laxmanpur,57026
3259,Banke,Bheri,Terai,Mid-Western,57,Mahadevpuri,57027
3260,Banke,Bheri,Terai,Mid-Western,57,Manikapur,57028
3261,Banke,Bheri,Terai,Mid-Western,57,Matahiya,57029
3262,Banke,Bheri,Terai,Mid-Western,57,Narainapur,57030
3263,Banke,Bheri,Terai,Mid-Western,57,Naubasta,57031
3264,Banke,Bheri,Terai,Mid-Western,57,Nepalganj Municipality,57032
3265,Banke,Bheri,Terai,Mid-Western,57,Paraspur,57033
3266,Banke,Bheri,Terai,Mid-Western,57,Phatepur,57034
3267,Banke,Bheri,Terai,Mid-Western,57,Piparhawa,57035
3268,Banke,Bheri,Terai,Mid-Western,57,Puraina,57036
3269,Banke,Bheri,Terai,Mid-Western,57,Puraini,57037
3270,Banke,Bheri,Terai,Mid-Western,57,Radhapur,57038
3271,Banke,Bheri,Terai,Mid-Western,57,Rajhena,57039
3272,Banke,Bheri,Terai,Mid-Western,57,Raniyapur,57040
3273,Banke,Bheri,Terai,Mid-Western,57,Saigaun,57041
3274,Banke,Bheri,Terai,Mid-Western,57,Samserganj,57042
3275,Banke,Bheri,Terai,Mid-Western,57,Sitapur,57043
3276,Banke,Bheri,Terai,Mid-Western,57,Sonapur,57044
3277,Banke,Bheri,Terai,Mid-Western,57,Titihiriya,57045
3278,Banke,Bheri,Terai,Mid-Western,57,Udarapur,57046
3279,Banke,Bheri,Terai,Mid-Western,57,Udayapur,57047
3280,Bardiya,Bheri,Terai,Mid-Western,58,Badalpur,58001
3281,Bardiya,Bheri,Terai,Mid-Western,58,Baganaha,58002
3282,Bardiya,Bheri,Terai,Mid-Western,58,Baniyabhar,58003
3283,Bardiya,Bheri,Terai,Mid-Western,58,Belawa,58004
3284,Bardiya,Bheri,Terai,Mid-Western,58,Bhimapur,58005
3285,Bardiya,Bheri,Terai,Mid-Western,58,Daulatpur,58006
3286,Bardiya,Bheri,Terai,Mid-Western,58,Deudakala,58007
3287,Bardiya,Bheri,Terai,Mid-Western,58,Dhadhawar,58008
3288,Bardiya,Bheri,Terai,Mid-Western,58,Dhodhari,58009
3289,Bardiya,Bheri,Terai,Mid-Western,58,Gola,58010
3290,Bardiya,Bheri,Terai,Mid-Western,58,Gulariya Municipality,58011
3291,Bardiya,Bheri,Terai,Mid-Western,58,Jamuni,58012
3292,Bardiya,Bheri,Terai,Mid-Western,58,Kalika,58013
3293,Bardiya,Bheri,Terai,Mid-Western,58,Khairichandanpur,58014
3294,Bardiya,Bheri,Terai,Mid-Western,58,Magaragadi,58015
3295,Bardiya,Bheri,Terai,Mid-Western,58,Mahamadpur,58016
3296,Bardiya,Bheri,Terai,Mid-Western,58,Manpurmainapokhar,58017
3297,Bardiya,Bheri,Terai,Mid-Western,58,Manau,58018
3298,Bardiya,Bheri,Terai,Mid-Western,58,Manpurtapara,58019
3299,Bardiya,Bheri,Terai,Mid-Western,58,Motipur,58020
3300,Bardiya,Bheri,Terai,Mid-Western,58,Nayagaun,58021
3301,Bardiya,Bheri,Terai,Mid-Western,58,Neulapur,58022
3302,Bardiya,Bheri,Terai,Mid-Western,58,Padanaha,58023
3303,Bardiya,Bheri,Terai,Mid-Western,58,Pasupatinagar,58024
3304,Bardiya,Bheri,Terai,Mid-Western,58,Patabhar,58025
3305,Bardiya,Bheri,Terai,Mid-Western,58,Rajapur,58026
3306,Bardiya,Bheri,Terai,Mid-Western,58,Sanashree,58027
3307,Bardiya,Bheri,Terai,Mid-Western,58,Sivapur,58028
3308,Bardiya,Bheri,Terai,Mid-Western,58,Sorhawa,58029
3309,Bardiya,Bheri,Terai,Mid-Western,58,Suryapatawa,58030
3310,Bardiya,Bheri,Terai,Mid-Western,58,Taratal,58031
3311,Bardiya,Bheri,Terai,Mid-Western,58,Thakudwara,58032
3312,Surkhet,Bheri,Hill,Mid-Western,59,Agragaun,59001
3313,Surkhet,Bheri,Hill,Mid-Western,59,Awalching,59002
3314,Surkhet,Bheri,Hill,Mid-Western,59,Babiyachaur,59003
3315,Surkhet,Bheri,Hill,Mid-Western,59,Bajedichaur,59004
3316,Surkhet,Bheri,Hill,Mid-Western,59,Betan,59005
3317,Surkhet,Bheri,Hill,Mid-Western,59,Bidyapur,59006
3318,Surkhet,Bheri,Hill,Mid-Western,59,Bijaura,59007
3319,Surkhet,Bheri,Hill,Mid-Western,59,Birendranagar Municipality,59008
3320,Surkhet,Bheri,Hill,Mid-Western,59,Chapre,59009
3321,Surkhet,Bheri,Hill,Mid-Western,59,Chhinchu,59010
3322,Surkhet,Bheri,Hill,Mid-Western,59,Dahachaur,59011
3323,Surkhet,Bheri,Hill,Mid-Western,59,Dandakhali,59012
3324,Surkhet,Bheri,Hill,Mid-Western,59,Dasarathpur,59013
3325,Surkhet,Bheri,Hill,Mid-Western,59,Dharapani,59014
3326,Surkhet,Bheri,Hill,Mid-Western,59,Gadibayalkada,59015
3327,Surkhet,Bheri,Hill,Mid-Western,59,Garpan,59016
3328,Surkhet,Bheri,Hill,Mid-Western,59,Ghatgaun,59017
3329,Surkhet,Bheri,Hill,Mid-Western,59,Ghoreta,59018
3330,Surkhet,Bheri,Hill,Mid-Western,59,Ghumkhahare,59019
3331,Surkhet,Bheri,Hill,Mid-Western,59,Gumi,59020
3332,Surkhet,Bheri,Hill,Mid-Western,59,Guthu,59021
3333,Surkhet,Bheri,Hill,Mid-Western,59,Hariharpur,59022
3334,Surkhet,Bheri,Hill,Mid-Western,59,Jarbuta,59023
3335,Surkhet,Bheri,Hill,Mid-Western,59,Kafalkot,59024
3336,Surkhet,Bheri,Hill,Mid-Western,59,Kalyan,59025
3337,Surkhet,Bheri,Hill,Mid-Western,59,Kaprichaur,59026
3338,Surkhet,Bheri,Hill,Mid-Western,59,Khanikholla,59027
3339,Surkhet,Bheri,Hill,Mid-Western,59,Kunathari,59028
3340,Surkhet,Bheri,Hill,Mid-Western,59,Lagaam,59029
3341,Surkhet,Bheri,Hill,Mid-Western,59,Latikoili,59030
3342,Surkhet,Bheri,Hill,Mid-Western,59,Lekhfarsa,59031
3343,Surkhet,Bheri,Hill,Mid-Western,59,Lekhgaun,59032
3344,Surkhet,Bheri,Hill,Mid-Western,59,Lekhparajul,59033
3345,Surkhet,Bheri,Hill,Mid-Western,59,Maintada,59034
3346,Surkhet,Bheri,Hill,Mid-Western,59,Malarani,59035
3347,Surkhet,Bheri,Hill,Mid-Western,59,Matela,59036
3348,Surkhet,Bheri,Hill,Mid-Western,59,Mehelkuna,59037
3349,Surkhet,Bheri,Hill,Mid-Western,59,Neta,59038
3350,Surkhet,Bheri,Hill,Mid-Western,59,Pamka,59039
3351,Surkhet,Bheri,Hill,Mid-Western,59,Pokharikanda,59040
3352,Surkhet,Bheri,Hill,Mid-Western,59,Rajena,59041
3353,Surkhet,Bheri,Hill,Mid-Western,59,Rakam,59042
3354,Surkhet,Bheri,Hill,Mid-Western,59,Ramghat,59043
3355,Surkhet,Bheri,Hill,Mid-Western,59,Ranibas,59044
3356,Surkhet,Bheri,Hill,Mid-Western,59,Ratu,59045
3357,Surkhet,Bheri,Hill,Mid-Western,59,Sahare,59046
3358,Surkhet,Bheri,Hill,Mid-Western,59,Salkot,59047
3359,Surkhet,Bheri,Hill,Mid-Western,59,Satakhani,59048
3360,Surkhet,Bheri,Hill,Mid-Western,59,Taranga,59049
3361,Surkhet,Bheri,Hill,Mid-Western,59,Tatopani,59050
3362,Surkhet,Bheri,Hill,Mid-Western,59,Uttarganga,59051
3363,Dailekh,Bheri,Hill,Mid-Western,60,Awalparajul,60001
3364,Dailekh,Bheri,Hill,Mid-Western,60,Badabhairab,60002
3365,Dailekh,Bheri,Hill,Mid-Western,60,Badakhola,60003
3366,Dailekh,Bheri,Hill,Mid-Western,60,Badalamji,60004
3367,Dailekh,Bheri,Hill,Mid-Western,60,Baluwatar,60005
3368,Dailekh,Bheri,Hill,Mid-Western,60,Bansi,60006
3369,Dailekh,Bheri,Hill,Mid-Western,60,Baraha,60007
3370,Dailekh,Bheri,Hill,Mid-Western,60,Belpata,60008
3371,Dailekh,Bheri,Hill,Mid-Western,60,Bhawani,60009
3372,Dailekh,Bheri,Hill,Mid-Western,60,Bindhyabasini,60010
3373,Dailekh,Bheri,Hill,Mid-Western,60,Bisalla,60011
3374,Dailekh,Bheri,Hill,Mid-Western,60,Chamunda,60012
3375,Dailekh,Bheri,Hill,Mid-Western,60,Chauratha,60013
3376,Dailekh,Bheri,Hill,Mid-Western,60,Dadaparajul,60014
3377,Dailekh,Bheri,Hill,Mid-Western,60,Dullu,60015
3378,Dailekh,Bheri,Hill,Mid-Western,60,Gamaudi,60016
3379,Dailekh,Bheri,Hill,Mid-Western,60,Gauri,60017
3380,Dailekh,Bheri,Hill,Mid-Western,60,Goganpani,60018
3381,Dailekh,Bheri,Hill,Mid-Western,60,Jaganath,60019
3382,Dailekh,Bheri,Hill,Mid-Western,60,Jambukandh,60020
3383,Dailekh,Bheri,Hill,Mid-Western,60,Kalbhairab,60021
3384,Dailekh,Bheri,Hill,Mid-Western,60,Kalika,60022
3385,Dailekh,Bheri,Hill,Mid-Western,60,Kasikandh,60023
3386,Dailekh,Bheri,Hill,Mid-Western,60,Katti,60024
3387,Dailekh,Bheri,Hill,Mid-Western,60,Khadkawada,60025
3388,Dailekh,Bheri,Hill,Mid-Western,60,Kharigera,60026
3389,Dailekh,Bheri,Hill,Mid-Western,60,Kusapani,60027
3390,Dailekh,Bheri,Hill,Mid-Western,60,Lakandra,60028
3391,Dailekh,Bheri,Hill,Mid-Western,60,Lakuri,60029
3392,Dailekh,Bheri,Hill,Mid-Western,60,Lalikanda,60030
3393,Dailekh,Bheri,Hill,Mid-Western,60,Lyatibindraseni,60031
3394,Dailekh,Bheri,Hill,Mid-Western,60,Mairikalikathum,60032
3395,Dailekh,Bheri,Hill,Mid-Western,60,Malika,60033
3396,Dailekh,Bheri,Hill,Mid-Western,60,Moheltolee,60034
3397,Dailekh,Bheri,Hill,Mid-Western,60,Narayan Municipality,60035
3398,Dailekh,Bheri,Hill,Mid-Western,60,Naulekatuwal,60036
3399,Dailekh,Bheri,Hill,Mid-Western,60,Nepa,60037
3400,Dailekh,Bheri,Hill,Mid-Western,60,Nomule,60038
3401,Dailekh,Bheri,Hill,Mid-Western,60,Odhari,60039
3402,Dailekh,Bheri,Hill,Mid-Western,60,Padukasthan,60040
3403,Dailekh,Bheri,Hill,Mid-Western,60,Pagnath,60041
3404,Dailekh,Bheri,Hill,Mid-Western,60,Piladi,60042
3405,Dailekh,Bheri,Hill,Mid-Western,60,Pipalkot,60043
3406,Dailekh,Bheri,Hill,Mid-Western,60,Pusakotchiudi,60044
3407,Dailekh,Bheri,Hill,Mid-Western,60,Rakamkarnali,60045
3408,Dailekh,Bheri,Hill,Mid-Western,60,Raniban,60046
3409,Dailekh,Bheri,Hill,Mid-Western,60,Rawatkot,60047
3410,Dailekh,Bheri,Hill,Mid-Western,60,Room,60048
3411,Dailekh,Bheri,Hill,Mid-Western,60,Salleri,60049
3412,Dailekh,Bheri,Hill,Mid-Western,60,Santalla,60050
3413,Dailekh,Bheri,Hill,Mid-Western,60,Seri,60051
3414,Dailekh,Bheri,Hill,Mid-Western,60,Sigaudi,60052
3415,Dailekh,Bheri,Hill,Mid-Western,60,Sinhasain,60053
3416,Dailekh,Bheri,Hill,Mid-Western,60,Tilepata,60054
3417,Dailekh,Bheri,Hill,Mid-Western,60,Toli,60055
3418,Dailekh,Bheri,Hill,Mid-Western,60,Tolijaisi,60056
3419,Jajarkot,Bheri,Hill,Mid-Western,61,Archhani,61001
3420,Jajarkot,Bheri,Hill,Mid-Western,61,Bhagawatitol,61002
3421,Jajarkot,Bheri,Hill,Mid-Western,61,Bhoor,61003
3422,Jajarkot,Bheri,Hill,Mid-Western,61,Daha,61004
3423,Jajarkot,Bheri,Hill,Mid-Western,61,Dandagaun,61005
3424,Jajarkot,Bheri,Hill,Mid-Western,61,Dasera,61006
3425,Jajarkot,Bheri,Hill,Mid-Western,61,Dhime,61007
3426,Jajarkot,Bheri,Hill,Mid-Western,61,Garkhakot,61008
3427,Jajarkot,Bheri,Hill,Mid-Western,61,Jagatipur,61009
3428,Jajarkot,Bheri,Hill,Mid-Western,61,Jhapra,61010
3429,Jajarkot,Bheri,Hill,Mid-Western,61,Jungathapachaur,61011
3430,Jajarkot,Bheri,Hill,Mid-Western,61,Karkigaun,61012
3431,Jajarkot,Bheri,Hill,Mid-Western,61,Khagenkot,61013
3432,Jajarkot,Bheri,Hill,Mid-Western,61,Khalanga,61014
3433,Jajarkot,Bheri,Hill,Mid-Western,61,Kortrang,61015
3434,Jajarkot,Bheri,Hill,Mid-Western,61,Lahai,61016
3435,Jajarkot,Bheri,Hill,Mid-Western,61,Majhakot,61017
3436,Jajarkot,Bheri,Hill,Mid-Western,61,Nayakwada,61018
3437,Jajarkot,Bheri,Hill,Mid-Western,61,Paink,61019
3438,Jajarkot,Bheri,Hill,Mid-Western,61,Pajaru,61020
3439,Jajarkot,Bheri,Hill,Mid-Western,61,Punama,61021
3440,Jajarkot,Bheri,Hill,Mid-Western,61,Ragda,61022
3441,Jajarkot,Bheri,Hill,Mid-Western,61,Ramidanda,61023
3442,Jajarkot,Bheri,Hill,Mid-Western,61,Rokayagaun,61024
